"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Interview Glass Animals on the Other Two Members Being Banned - Ebro #beats1",FALSE,0,NA,2015-08-13 23:44:08,FALSE,NA,"631974549177901056",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Black Mambo - Glass Animals https://t.co/EdKNZDovMM #beats1 http://t.co/j84pD7Xih1",FALSE,1,NA,2015-08-13 23:39:55,FALSE,NA,"631973485175250944",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Interview with Glass Animals on Getting in Trouble - Ebro #beats1",FALSE,0,NA,2015-08-13 23:37:08,FALSE,NA,"631972787083706368",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Gooey - Glass Animals https://t.co/MNhVoy8JTM #beats1 http://t.co/v00a5JzFd1",FALSE,1,NA,2015-08-13 23:32:40,FALSE,NA,"631971661672267776",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Interview with Glass Animals on growing up in Oxford London - Ebro #beats1",FALSE,0,NA,2015-08-13 23:28:53,FALSE,NA,"631970711482048512",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Off the Rip (feat. Chinx &amp; N.O.R.E.) - French Montana https://t.co/v3UM4PsiqB #beats1 http://t.co/FTnFxqRZus",FALSE,0,NA,2015-08-13 23:24:25,FALSE,NA,"631969586964000769",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"On Your Body (feat. Meetsims) - Chinx https://t.co/uuKC6pXIVV #beats1 http://t.co/A03jgvXrSu",FALSE,0,NA,2015-08-13 23:21:27,FALSE,NA,"631968841841688580",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Classic (feat. Fetty Wap &amp; Powers) - The Knocks https://t.co/LgUBvelA5r #beats1 http://t.co/WPM3t3Ph1Y",FALSE,0,NA,2015-08-13 23:17:40,FALSE,NA,"631967887700455424",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"679 (feat. Remy Boyz) - Fetty Wap https://t.co/DKZLTARPRp #beats1 http://t.co/MXOLVFeOqU",FALSE,0,NA,2015-08-13 23:14:39,FALSE,NA,"631967126652329984",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Da Rockwilder - Method Man &amp; Redman https://t.co/4sXiDZiBog #beats1 http://t.co/j5WzbPbGOc",FALSE,0,NA,2015-08-13 23:12:24,FALSE,NA,"631966561977430018",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Straight Gutta (feat. Redman, Hanz On, Streetlife) - Method Man https://t.co/9a99bpXrCO #beats1 http://t.co/9pAMG8Tovd",FALSE,1,NA,2015-08-13 23:08:54,FALSE,NA,"631965681383292928",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"What About the Rest of Us (feat. Rico Love) - Action Bronson &amp; Joey Bada$$ https://t.co/xPr0Yt6GDp #beats1 http://t.co/L22AfSaeXr",FALSE,0,NA,2015-08-13 23:04:54,FALSE,NA,"631964673529806848",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Why Can't We Live Together - Timmy Thomas https://t.co/fKtjs4Lq8X #beats1 http://t.co/tm1lsksyus",FALSE,0,NA,2015-08-13 22:59:24,FALSE,NA,"631963290814562304",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Hotline Bling - Drake https://t.co/KsAsDCFrvY #beats1 http://t.co/pTzUd53yhv",FALSE,1,NA,2015-08-13 22:57:09,FALSE,NA,"631962723451052033",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Back and Forth - B.O.B. https://t.co/vXEzG2UGVr #beats1 http://t.co/Y5rrh3m0gX",FALSE,0,NA,2015-08-13 22:53:24,FALSE,NA,"631961782412800000",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"B.O.B. - Outkast https://t.co/B3wRDg71MF #beats1 http://t.co/U7nzhoiIaa",FALSE,0,NA,2015-08-13 22:49:08,FALSE,NA,"631960707534295040",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"My Favorite Things - Outkast https://t.co/WdNZFRTcPO #beats1 http://t.co/zUAwODokZj",FALSE,1,NA,2015-08-13 22:46:39,FALSE,NA,"631960083702915072",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Open Page (feat. Riya) - Lenzman https://t.co/jrX2rzUuGm #beats1 http://t.co/agmdaUPjaT",FALSE,0,NA,2015-08-13 22:41:55,FALSE,NA,"631958890419253249",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Soap - Melanie Martinez https://t.co/czJsm06FIX #beats1 http://t.co/vqpTozGLQc",FALSE,2,NA,2015-08-13 22:37:53,FALSE,NA,"631957877293469696",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Why Me - Jess Glynne #beats1",FALSE,2,NA,2015-08-13 22:33:21,FALSE,NA,"631956736711200772",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Act Like That (feat. Mack Wilds) - Bridget Kelly https://t.co/AjDT0B5b69 #beats1 http://t.co/BHL8kL4xsi",FALSE,0,NA,2015-08-13 22:30:24,FALSE,NA,"631955993547640832",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",2,FALSE,FALSE,NA,NA
"Subway Art - Tish Hyman https://t.co/7TdsDynVpU #beats1 http://t.co/r4yTZdCsEA",FALSE,0,NA,2015-08-13 22:26:23,FALSE,NA,"631954982946869248",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"What Went Down - Foals https://t.co/n7Oef0Lqp7 #beats1 http://t.co/TEhi7b6v0V",FALSE,0,NA,2015-08-13 22:24:18,FALSE,NA,"631954459359354880",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Drone - FIDLAR https://t.co/ge2UaXuopG #beats1 http://t.co/738RMK6DB9",FALSE,0,NA,2015-08-13 22:22:02,FALSE,NA,"631953888699138048",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"m.A.A.d city (feat. MC Eiht) - Kendrick Lamar https://t.co/DrRYsM6ZyG #beats1 http://t.co/svGZVq7ZZH",FALSE,0,NA,2015-08-13 22:11:37,FALSE,NA,"631951267737268224",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Genocide (feat. Kendrick Lamar, Marsha Ambrosius &amp; Candice Pillay) - Dr. Dre https://t.co/vvsYWqBzZG #beats1 http://t.co/OqV9YUQySw",FALSE,0,NA,2015-08-13 22:06:56,FALSE,NA,"631950086440919040",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"It's All On Me (feat. Justus &amp; BJ the Chicago Kid) - Dr. Dre https://t.co/0eAdQjoVRg #beats1 http://t.co/8AenFgTxy3",FALSE,0,NA,2015-08-13 22:04:22,FALSE,NA,"631949441507966976",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Yay - Chinx https://t.co/zriB01iB4p #beats1 http://t.co/mECg94caNo",FALSE,0,NA,2015-08-13 22:00:07,FALSE,NA,"631948372623106048",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Girl ft. Kaytranada - The Internet #beats1",FALSE,0,NA,2015-08-13 21:55:20,FALSE,NA,"631947168555864064",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Galvanize - The Chemical Brothers https://t.co/GpHQY7E3hb #beats1 http://t.co/izzHQ2liuV",FALSE,1,NA,2015-08-13 21:51:08,FALSE,NA,"631946109548691456",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",2,FALSE,FALSE,NA,NA
"Back To Back (Freestyle) - Drake #beats1",FALSE,0,NA,2015-08-13 21:48:05,FALSE,NA,"631945343412908032",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"High By The Beach - Lana Del Rey https://t.co/RZTjt9DH0q #beats1 http://t.co/dbNNeWcnBR",FALSE,1,NA,2015-08-13 21:44:06,FALSE,NA,"631944339367792640",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Little Monster - Royal Blood https://t.co/3rvazVRmj0 #beats1 http://t.co/pbma5b2EMz",FALSE,0,NA,2015-08-13 21:40:36,FALSE,NA,"631943458928914432",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Go ft. Q Tip (Radio Edit) - The Chemical Brothers #beats1",FALSE,0,NA,2015-08-13 21:37:05,FALSE,NA,"631942576099168256",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"In Time - FKA Twigs https://t.co/XELXLtgIDj #beats1 http://t.co/rCJqglGAMB",FALSE,1,NA,2015-08-13 21:33:51,FALSE,NA,"631941763247263744",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Antidote - Travi$ Scott https://t.co/zWaVuqqwlj #beats1 http://t.co/bsJpKM01kx",FALSE,0,NA,2015-08-13 21:27:35,FALSE,NA,"631940184859365376",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Nothing Left (feat. Will Heard) - Kygo https://t.co/lnNrC5m540 #beats1 http://t.co/smiARRP6Qj",FALSE,0,NA,2015-08-13 21:23:50,FALSE,NA,"631939241891766272",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Eventually - Tame Impala https://t.co/UhexZS0CuA #beats1 http://t.co/V7hrXG8yNw",FALSE,1,NA,2015-08-13 21:18:20,FALSE,NA,"631937856768970752",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Shutdown - Skepta https://t.co/l8kOTBy5VK #beats1 http://t.co/h9MuwgKgAw",FALSE,0,NA,2015-08-13 21:15:05,FALSE,NA,"631937038565134336",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Powerful (feat. Ellie Goulding &amp; Tarrus Riley) - Major Lazer https://t.co/dKh2YOjOsR #beats1 http://t.co/0SlNwnw6p0",FALSE,1,NA,2015-08-13 21:12:05,FALSE,NA,"631936282244030464",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"The Making Of - The Bohicas https://t.co/MFHGgK5XbL #beats1 http://t.co/rBpfcbBtVh",FALSE,0,NA,2015-08-13 21:08:20,FALSE,NA,"631935339381280769",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Omen - Disclosure #beats1",FALSE,1,NA,2015-08-13 21:04:35,FALSE,NA,"631934394526248960",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Them Changes - Thundercat https://t.co/TewehTcmBz #beats1 http://t.co/frME8UCTCh",FALSE,0,NA,2015-08-13 21:01:20,FALSE,NA,"631933578964795392",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Romeo - Basement Jaxx https://t.co/OWCcfmyAHT #beats1 http://t.co/NstSmD6bwE",FALSE,1,NA,2015-08-13 20:57:50,FALSE,NA,"631932698051874816",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Everybody Loves the Sunshine - Roy Ayers Ubiquity https://t.co/sKvVfDmamY #beats1 http://t.co/xWFwzSbS9f",FALSE,1,NA,2015-08-13 20:53:35,FALSE,NA,"631931628659572736",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"The Heat - Jungle https://t.co/yIzZ2ACGwt #beats1 http://t.co/7kgdN5Y6Dg",FALSE,1,NA,2015-08-13 20:45:35,FALSE,NA,"631929613095174144",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"An Interview with Jungle - Julie Adenuga  #beats1",FALSE,0,NA,2015-08-13 20:40:04,FALSE,NA,"631928225799753728",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Code Switching feat. Kojey Radical - ItsNate &amp; JD. Reid #beats1",FALSE,1,NA,2015-08-13 20:36:04,FALSE,NA,"631927218017554432",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Idioteque - Radiohead https://t.co/fTs4nNhxJL #beats1 http://t.co/UsisYZBPlc",FALSE,2,NA,2015-08-13 20:30:19,FALSE,NA,"631925774136799232",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"The Love You're Given - Jack Garratt https://t.co/1EI1PYNcrM #beats1 http://t.co/AUL5xmqOsH",FALSE,0,NA,2015-08-13 20:24:19,FALSE,NA,"631924262132170752",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Georgia - Tiggs Da Author https://t.co/5ZTt8Iu57y #beats1 http://t.co/2mbuniP5rP",FALSE,0,NA,2015-08-13 20:20:49,FALSE,NA,"631923380267155457",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Afraid a' You (feat. Tippa Irie) - Wrongtom https://t.co/3crb4G8x4i #beats1 http://t.co/lUXL9uNZtS",FALSE,0,NA,2015-08-13 20:17:19,FALSE,NA,"631922502516801537",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Just Bang - The Chemical Brothers https://t.co/e5Wcp7uNTE #beats1 http://t.co/CIgLHZavFq",FALSE,0,NA,2015-08-13 20:13:49,FALSE,NA,"631921620333019136",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Sensation (Long Version) - Ron Hardy https://t.co/Fivvx8HwYg #beats1 http://t.co/HGuDkqROlQ",FALSE,3,NA,2015-08-13 20:11:20,FALSE,NA,"631920997306888194",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Go (Special Request Warehouse Remix) - The Chemical Brothers #beats1",FALSE,1,NA,2015-08-13 20:08:17,FALSE,NA,"631920229552136193",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Go - The Chemical Brothers https://t.co/p3s0SoLK58 #beats1 http://t.co/13Tq7TQHkl",FALSE,0,NA,2015-08-13 20:06:19,FALSE,NA,"631919734049611776",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Blade (Tidal Wave of Love) - Ben Khan #beats1",FALSE,1,NA,2015-08-13 20:02:02,FALSE,NA,"631918655475990528",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Elevator (feat TC) - Swindle https://t.co/VOCla74QSD #beats1 http://t.co/ibBbhJJ2ri",FALSE,0,NA,2015-08-13 19:58:18,FALSE,NA,"631917717046607872",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Last Goodbye (Live) - Jeff Buckley https://t.co/rbKszQOBUt #beats1 http://t.co/cDCs0OZDFM",FALSE,1,NA,2015-08-13 19:53:34,FALSE,NA,"631916524228485120",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Gemini - Anne-Marie https://t.co/xKM4rFlf0i #beats1 http://t.co/f3tx8M4kkb",FALSE,0,NA,2015-08-13 19:49:48,FALSE,NA,"631915576261242881",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Fearless (TC4 Remix) - Drumsound &amp; Bassline Smith #beats1",FALSE,2,NA,2015-08-13 19:46:48,FALSE,NA,"631914820112130048",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Two Weeks - FKA Twigs https://t.co/uRiVB22mAb #beats1 http://t.co/Dnz60Z8PNO",FALSE,0,NA,2015-08-13 19:42:48,FALSE,NA,"631913813063913474",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",2,FALSE,FALSE,NA,NA
"In Time - FKA Twigs https://t.co/XELXLtgIDj #beats1 http://t.co/eX6VnJoePF",FALSE,3,NA,2015-08-13 19:39:18,FALSE,NA,"631912935753957377",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
