x	y
0.954545454545517	0.920792079207921
0.946889151942373	0.227722772277228
0.93981300216806	0.821782178217822
0.939555791554292	0.0792079207920792
0.936146321974019	0.871287128712871
0.934280116076351	0.97029702970297
0.933572786888491	0.772277227722772
0.931449370377055	0.673267326732673
0.931385067723613	0.277227722772277
0.929520290773799	0.623762376237624
0.924759036523393	0.722772277227723
0.924501825909626	0.326732673267327
0.923537286107998	0.376237623762376
0.921543903851301	0.871287128712871
0.920643666703114	0.128712871287129
0.920385027141493	0.821782178217822
0.919483361045453	0.623762376237624
0.917554281442197	0.772277227722772
0.914144811861924	0.277227722772277
0.913630390634389	0.821782178217822
0.912923061446529	0.920792079207921
0.912665850832761	0.524752475247525
0.910606736974768	0.128712871287129
0.909963710440349	0.475247524752475
0.907968899235797	0.97029702970297
0.90739017535482	0.0792079207920792
0.906940056780727	0.574257425742574
0.90584834062007	0.623762376237624
0.905203885137797	0.722772277227723
0.896261529465816	0.0297029702970297
0.892400512363596	0.772277227722772
0.890277095852161	0.673267326732673
0.890214222146573	0.277227722772277
0.890148490545277	0.376237623762376
0.889312556050533	0.871287128712871
0.885774481163376	0.178217821782178
0.879924368648021	0.376237623762376
0.876767822837953	0.722772277227723
0.874774440581256	0.772277227722772
0.874131414046837	0.97029702970297
0.868021233022006	0.326732673267327
0.859141751055613	0.821782178217822
0.858305816560869	0.574257425742574
0.85785712693463	0.623762376237624
0.855925189435666	0.772277227722772
0.85380177292423	0.0297029702970297
0.852515719855393	0.277227722772277
0.851999869680004	0.821782178217822
0.851293969439997	0.920792079207921
0.851035329878376	0.524752475247525
0.848979073916091	0.128712871287129
0.848334618433818	0.475247524752475
0.848078836767905	0.0297029702970297
0.847307204926602	0.871287128712871
0.846855657404655	0.227722772277228
0.844603635586336	0.722772277227723
0.843960609051917	0.425742574257426
0.843251850916202	0.623762376237624
0.834246621538634	0.0297029702970297
0.831351573185896	0.0792079207920792
0.830835723010507	0.128712871287129
0.828972375008547	0.871287128712871
0.828327919526274	0.673267326732673
0.827363379724646	0.821782178217822
0.824145389156845	0.178217821782178
0.81822811609234	0.376237623762376
0.817390752649741	0.871287128712871
0.815267336138306	0.920792079207921
0.811021932063289	0.227722772277228
0.810058821209515	0.97029702970297
0.8093500630738	0.772277227722772
0.807933975750225	0.277227722772277
0.804010084942418	0.97029702970297
0.800986431282796	0.376237623762376
0.799636075560517	0.128712871287129
0.796805329861221	0.326732673267327
0.796162303326802	0.574257425742574
0.795840790059593	0.227722772277228
0.790050693354117	0.722772277227723
0.789150456205931	0.178217821782178
0.787993008443978	0.920792079207921
0.786704097479432	0.376237623762376
0.785869591932542	0.425742574257426
0.785613810266629	0.277227722772277
0.782653030312595	0.475247524752475
0.782074306431618	0.821782178217822
0.781235514041166	0.722772277227723
0.780080924174921	0.772277227722772
0.77757026279498	0.178217821782178
0.771201442208527	0.376237623762376
0.769722481179365	0.227722772277228
0.768755083482028	0.97029702970297
0.768047754294168	0.772277227722772
0.766698827519743	0.277227722772277
0.766633095918447	0.326732673267327
0.762194783883104	0.772277227722772
0.756661897791396	0.821782178217822
0.75505433145535	0.920792079207921
0.753768278386512	0.227722772277228
0.75177346718196	0.128712871287129
0.751516256568193	0.0792079207920792
0.750614590472153	0.673267326732673
0.74739945780006	0.97029702970297
0.740387610679189	0.425742574257426
0.740130400065421	0.524752475247525
0.738844346996584	0.623762376237624
0.738135588860869	0.326732673267327
0.734788992986184	0.376237623762376
0.734340303359946	0.574257425742574
0.734018790092736	0.227722772277228
0.730737925819347	0.0297029702970297
0.728230122335115	0.722772277227723
0.726171008477121	0.920792079207921
0.724882097512575	0.376237623762376
0.722695807295552	0.277227722772277
0.721152543612948	0.97029702970297
0.719927935301844	0.326732673267327
0.719542119381193	0.475247524752475
0.719029127101512	0.0297029702970297
0.718387529514948	0.772277227722772
0.715876868135007	0.178217821782178
0.709572350201996	0.376237623762376
0.707064546717764	0.623762376237624
0.706355788582049	0.0297029702970297
0.706098577968281	0.128712871287129
0.705455551433863	0.673267326732673
0.700628565582161	0.772277227722772
0.695098537386161	0.821782178217822
0.692846515567842	0.0297029702970297
0.692330665392452	0.722772277227723
0.691043183375761	0.227722772277228
0.689242709079389	0.425742574257426
0.689051230066918	0.524752475247525
0.687506537436459	0.97029702970297
0.68718502416925	0.772277227722772
0.685638902590936	0.277227722772277
0.685255944565994	0.673267326732673
0.684997305004372	0.326732673267327
0.676956615428431	0.772277227722772
0.674961804223879	0.574257425742574
0.674060138127839	0.0792079207920792
0.673097027274066	0.178217821782178
0.672454000739647	0.376237623762376
0.671229392428543	0.673267326732673
0.669816163000676	0.128712871287129
0.668595841533135	0.871287128712871
0.667821351796125	0.97029702970297
0.66711259366041	0.277227722772277
0.666792509341055	0.623762376237624
0.665953716950602	0.920792079207921
0.665567901029951	0.475247524752475
0.661003841583433	0.722772277227723
0.660745202021812	0.326732673267327
0.657784422067778	0.425742574257426
0.657591514107452	0.524752475247525
0.653540446940615	0.821782178217822
0.645754110082733	0.97029702970297
0.64356781986571	0.277227722772277
0.643183432892913	0.673267326732673
0.642989095984733	0.326732673267327
0.640156921337583	0.623762376237624
0.635977248863862	0.722772277227723
0.634561161540287	0.871287128712871
0.626263261350579	0.97029702970297
0.624848602974858	0.623762376237624
0.624592821308945	0.277227722772277
0.623046699730632	0.821782178217822
0.622789489116864	0.673267326732673
0.61616202896879	0.178217821782178
0.615647607741255	0.772277227722772
0.614554462632743	0.0792079207920792
0.613718528137999	0.722772277227723
0.613011198950139	0.425742574257426
0.611337901012796	0.376237623762376
0.609537426716424	0.673267326732673
0.608119910444995	0.128712871287129
0.606899588977454	0.871287128712871
0.606062225534855	0.97029702970297
0.605420627948291	0.277227722772277
0.605099114681082	0.623762376237624
0.604260322290629	0.920792079207921
0.603875935317832	0.475247524752475
0.596348238021572	0.574257425742574
0.596026724754363	0.475247524752475
0.591972799691817	0.821782178217822
0.58515671842698	0.920792079207921
0.584832347264062	0.326732673267327
0.584189320729644	0.178217821782178
0.582325972727684	0.425742574257426
0.58200303051262	0.772277227722772
0.581552911938528	0.227722772277228
0.580395464176574	0.376237623762376
0.57640584176747	0.475247524752475
0.571130166289529	0.821782178217822
0.569138212980686	0.673267326732673
0.568107941577762	0.574257425742574
0.567079099122692	0.97029702970297
0.566500375241716	0.524752475247525
0.565920222412885	0.0792079207920792
0.563992571757483	0.871287128712871
0.554019944682578	0.920792079207921
0.551573585956079	0.425742574257426
0.550416138194125	0.376237623762376
0.550094624926916	0.623762376237624
0.539094584344796	0.673267326732673
0.538581592065115	0.128712871287129
0.537617052263487	0.97029702970297
0.536586780860563	0.574257425742574
0.534591969656011	0.277227722772277
0.534334759042244	0.475247524752475
0.526229766812861	0.772277227722772
0.505001317489922	0.475247524752475
0.492712365943256	0.0792079207920792
0.492390852676047	0.623762376237624
0.492069339408837	0.772277227722772
0.491424883926565	0.425742574257426
0.477402618632677	0.227722772277228
0.476822465803846	0.920792079207921
0.47399172010455	0.277227722772277
0.473350122517985	0.128712871287129
0.472705667035713	0.97029702970297
0.472318422167207	0.475247524752475
0.471996908899998	0.920792079207921
0.471932606246556	0.871287128712871
0.461319810532941	0.673267326732673
0.46093399461229	0.871287128712871
0.460226665424429	0.326732673267327
0.459902294261511	0.623762376237624
0.45900348606118	0.574257425742574
0.458359030578907	0.425742574257426
0.448967985280687	0.772277227722772
0.445364178792234	0.227722772277228
0.444529673245344	0.97029702970297
0.44176323019949	0.722772277227723
0.440668656143125	0.920792079207921
0.430247339441981	0.574257425742574
0.429925826174771	0.623762376237624
0.429281370692498	0.425742574257426
0.426903601463004	0.871287128712871
0.42658065924794	0.673267326732673
0.426196272275144	0.376237623762376
0.423044013308638	0.574257425742574
0.415257676450756	0.920792079207921
0.414487473557308	0.722772277227723
0.413521504807826	0.425742574257426
0.411528122551129	0.0297029702970297
0.41095225656586	0.178217821782178
0.410692188056384	0.97029702970297
0.409017461171188	0.178217821782178
0.408633074198391	0.574257425742574
0.407988618716118	0.524752475247525
0.405480815231885	0.128712871287129
0.402844406440769	0.821782178217822
0.402071345651613	0.475247524752475
0.401684100783107	0.227722772277228
0.401042503196543	0.97029702970297
0.400658116223746	0.871287128712871
0.394286437741585	0.227722772277228
0.390944128710463	0.97029702970297
0.390426849587219	0.574257425742574
0.389267972877411	0.376237623762376
0.3881748277689	0.475247524752475
0.368555373729862	0.722772277227723
0.36758940498038	0.425742574257426
0.365660325377124	0.0297029702970297
0.365145904149589	0.128712871287129
0.36482439088238	0.178217821782178
0.364501448667316	0.97029702970297
0.364244238053549	0.524752475247525
0.361093408034898	0.574257425742574
0.352213926068504	0.772277227722772
0.351506596880644	0.0297029702970297
0.35015481221051	0.623762376237624
0.349383180369208	0.920792079207921
0.347388369164656	0.178217821782178
0.346939679538418	0.574257425742574
0.346359526709587	0.524752475247525
0.343851723225354	0.128712871287129
0.341151011780796	0.821782178217822
0.340440824697227	0.475247524752475
0.339797798162808	0.227722772277228
0.339411982242157	0.97029702970297
0.33902759526936	0.871287128712871
0.338254534480204	0.0297029702970297
0.330279576505559	0.821782178217822
0.327445972910555	0.920792079207921
0.326867249029578	0.524752475247525
0.325388288000415	0.376237623762376
0.324550924557817	0.574257425742574
0.31655167446965	0.97029702970297
0.30685912117418	0.0792079207920792
0.304972910006552	0.128712871287129
0.304542796702419	0.227722772277228
0.304285586088652	0.326732673267327
0.303599691118605	0.673267326732673
0.302999533019814	0.772277227722772
0.294935980278205	0.772277227722772
0.290477662972903	0.722772277227723
0.287216803969474	0.425742574257426
0.285674969234723	0.376237623762376
0.28249984710255	0.574257425742574
0.279411890789486	0.475247524752475
0.273750399390894	0.277227722772277
0.268863397729313	0.871287128712871
0.266202696824675	0.0792079207920792
0.263630590687	0.524752475247525
0.260371160631425	0.326732673267327
0.257713317622495	0.524752475247525
0.25719889639496	0.623762376237624
0.256597309348315	0.128712871287129
0.256341527682402	0.376237623762376
0.247504914151636	0.821782178217822
0.247163395614467	0.871287128712871
0.246047387340288	0.475247524752475
0.243988273482294	0.673267326732673
0.230609034722825	0.0297029702970297
0.229578763319901	0.920792079207921
0.228635657736087	0.178217821782178
0.22683375449186	0.227722772277228
